poll_id,answer,pollscore,sample_size,pct,stage,transparency_score,numeric_grade,end_date,ranked_choice_reallocated
493,Undecided,26.95273661520332,2748,50.727858152240515,Primary,0.5910595436580479,49.719374626874924,2024-02-04,TRUE
494,Yes,35.20245149265975,605,48.424428519792855,Special,0.8862559744156897,20.240863948129117,2024-01-26,FALSE
495,Yes,18.077221140265465,1260,49.55971844494343,Primary,0.7311267713084817,45.43246298562735,2024-01-28,FALSE
496,Yes,32.66614661552012,1578,46.71280100941658,Primary,0.3515820431057364,27.85602565854788,2024-10-27,FALSE
497,Yes,41.889429674483836,2692,47.40668963640928,Primary,0.5321622882038355,31.948987673968077,2024-05-29,FALSE
498,Yes,96.00948195438832,796,50.74270687997341,General,0.9351386849302799,19.619790324941278,2024-10-21,FALSE
499,Yes,38.386307447217405,2001,56.86037467326969,Primary,0.6635642936453223,31.702538230456412,2024-10-08,FALSE
500,Yes,42.909362725913525,2620,46.26931505277753,Primary,0.46348735853098333,59.335576626472175,2024-03-23,TRUE
501,Yes,18.462069588713348,2504,44.091777061112225,Primary,0.17583766556344926,91.26354642212391,2024-01-09,FALSE
502,Yes,34.50552076101303,1550,47.09622305352241,Special,0.5026158664841205,6.44962762016803,2024-01-18,FALSE
503,Yes,32.057156902737916,510,53.917851937003434,Special,0.6654133563861251,68.66128293331712,2024-03-09,FALSE
504,Undecided,47.61211753357202,540,49.454685230739415,Special,0.45091184345074,38.72411723714322,2024-05-07,FALSE
505,Undecided,31.52647027745843,1766,44.006514083594084,General,0.18655191222205758,2.5815583067014813,2024-06-08,FALSE
506,No,84.79245381895453,741,58.54221748188138,Special,0.8359623106662184,13.648250233381987,2024-02-05,FALSE
507,Yes,29.597600363194942,992,53.983656261116266,General,0.37682927772402763,29.779194248840213,2024-01-21,FALSE
508,Yes,17.1810852130875,867,55.24981045629829,Primary,0.1811421720776707,33.684215089306235,2024-10-19,FALSE
509,Yes,53.75558892264962,2700,49.082053950987756,Primary,0.14373578573577106,46.818081894889474,2024-05-19,FALSE
510,Undecided,83.87712857220322,1784,50.76480681076646,Primary,0.5563475908711553,13.051257096230984,2024-08-05,FALSE
511,Undecided,92.29544012341648,1219,54.53197171445936,Primary,0.01490590046159923,40.6100649619475,2024-02-21,FALSE
512,Yes,34.23176887445152,821,40.357294445857406,Primary,0.17811785591766238,91.8264074716717,2024-08-11,FALSE
513,Yes,28.366432385519147,2191,40.42147237341851,General,0.0069075331557542086,0.7559018908068538,2024-06-14,FALSE
514,Undecided,4.819712648168206,1113,42.961038537323475,General,0.5004102478269488,53.84510562289506,2024-03-23,FALSE
515,No,10.335090337321162,1919,43.452552454546094,Special,0.4234480911400169,82.34773662406951,2024-04-13,FALSE
516,No,47.534755151718855,2317,58.84232939686626,General,0.10517157800495625,95.75289178173989,2024-08-17,FALSE
517,Yes,77.68358746543527,523,41.428368501365185,Special,0.41940881591290236,68.49256874993443,2024-07-08,FALSE
518,No,46.83744211215526,2446,45.877132141031325,Primary,0.34977883379906416,39.15839290712029,2024-02-14,FALSE
519,Undecided,4.925551917403936,2681,54.42612568382174,General,0.8342504103202373,59.944392391480505,2024-03-16,FALSE
520,Yes,80.11684166267514,1753,42.95218541286886,General,0.44986883318051696,42.904216749593616,2024-10-20,FALSE
521,No,74.31001567747444,1210,58.10170095413923,Special,0.6255038073286414,14.021821552887559,2024-06-01,FALSE
522,Yes,6.796731427311897,2201,55.25141153484583,Primary,0.8767871477175504,82.44083111640066,2024-06-06,FALSE
523,No,11.249663145281374,1169,47.08562895655632,General,0.8986874734982848,40.60060349293053,2024-07-25,FALSE
524,Yes,38.956552441231906,2765,59.15963911451399,Primary,0.7316356278024614,38.154232362285256,2024-09-19,FALSE
525,Yes,74.68591397628188,1438,40.306643238291144,General,0.5678941356018186,67.99033626448363,2024-03-06,FALSE
526,Yes,70.02815559972078,2168,55.92747028917074,Primary,0.676808147225529,82.76785523630679,2024-01-01,FALSE
527,Yes,61.09991776756942,2339,48.89491465874016,Special,0.2967920855153352,77.41354864556342,2024-10-10,FALSE
528,Undecided,68.0421816650778,2926,55.406171823851764,Special,0.7889786709565669,43.27604721765965,2024-07-23,FALSE
529,Undecided,72.71008838433772,690,41.92932277452201,General,0.9060184059198946,50.656104600057006,2024-04-26,FALSE
530,Undecided,6.787435128353536,2119,57.66684493981302,Primary,0.7065399680286646,52.97661970835179,2024-10-16,FALSE
531,Yes,92.297890689224,2663,40.912637235596776,Special,0.14866670593619347,75.95802000723779,2024-01-27,FALSE
532,Yes,68.33626010920852,833,48.867872445844114,General,0.981247614370659,53.288585715927184,2024-09-12,FALSE
533,Yes,7.731610536575317,2656,54.88071626983583,Special,0.4217449934221804,99.18342640157789,2024-08-10,TRUE
534,No,53.309452487155795,2880,51.81455256417394,General,0.27805442246608436,50.64075922127813,2024-05-09,TRUE
535,Yes,11.140253627672791,1045,49.4310560869053,Primary,0.48431428289040923,82.72541163023561,2024-06-29,FALSE
536,Undecided,24.328383593820035,796,58.40562852565199,General,0.23635776434093714,98.02098679356277,2024-06-28,FALSE
537,No,57.066391222178936,1705,59.1412404878065,General,0.5828536483459175,98.94018487539142,2024-06-24,FALSE
538,No,97.2686035791412,532,54.41951048094779,Primary,0.8916273540817201,18.12403593212366,2024-04-13,FALSE
539,Undecided,53.24919007252902,2874,47.53961003385484,General,0.15981821552850306,32.91026568040252,2024-08-14,FALSE
540,Undecided,89.55323982518166,1391,55.62252404168248,General,0.9286370575428009,65.28461943380535,2024-03-02,TRUE
541,Undecided,83.41074287891388,992,50.0994054088369,General,0.31847832328639925,31.569429067894816,2024-04-27,FALSE
542,Undecided,75.79188582021743,1173,40.39414475671947,General,0.07601487543433905,62.74770728778094,2024-08-28,FALSE
543,Undecided,6.994942924939096,2601,42.1231935499236,General,0.08365701464936137,98.22557820007205,2024-06-10,FALSE
544,Yes,24.4879953796044,1345,58.17136232741177,Primary,0.9581541647203267,48.2102635782212,2024-10-27,FALSE
545,Undecided,45.807878649793565,1325,45.31993632670492,Special,0.8756547383964062,3.9887583116069436,2024-02-12,FALSE
546,No,51.45411763805896,2242,54.60519281681627,Primary,0.20496920053847134,60.44674681033939,2024-02-19,FALSE
547,No,17.938016424886882,736,47.69742154981941,Primary,0.6194693320430815,96.37157204560935,2024-10-18,TRUE
548,Undecided,43.598758429288864,877,45.56677658576518,Primary,0.849770974367857,16.029382357373834,2024-09-02,FALSE
549,Undecided,11.8139119585976,2023,57.987751523032784,Primary,0.3167129068169743,26.388891832903028,2024-02-17,FALSE
550,No,36.526819108985364,1545,46.28451326396316,General,0.596667024306953,41.188656096346676,2024-02-26,FALSE
551,No,67.66993154305965,1814,44.20973168686032,Primary,0.5939506043214351,41.728376620449126,2024-07-23,FALSE
552,Yes,53.531688102521,1560,59.41907277330756,General,0.05788711248897016,73.09781739022583,2024-10-29,FALSE
553,Undecided,70.63418491743505,1098,57.1141637256369,Primary,0.145443644374609,91.86462878715247,2024-02-06,FALSE
554,Undecided,21.94147661793977,643,54.502574782818556,Special,0.09871830698102713,51.42356853466481,2024-08-30,FALSE
555,Undecided,90.45385117642581,2165,53.44330940861255,General,0.07078251452185214,58.56399058829993,2024-05-03,FALSE
556,No,88.48961307667196,1862,41.40198462642729,Special,0.4792872527614236,61.83892269618809,2024-06-01,FALSE
557,Yes,44.06512724235654,1306,44.60522202309221,Special,0.7432383769191802,88.48602238576859,2024-09-28,FALSE
558,No,15.058875503018498,2433,46.973377307876945,Special,0.13963469909504056,47.41637739352882,2024-04-14,FALSE
559,No,57.681319140829146,990,51.16658953949809,Primary,0.7658167982008308,52.11952242534608,2024-05-10,FALSE
560,No,54.20337032992393,1917,56.991335158236325,Primary,0.8934696512296796,83.38629668578506,2024-10-03,FALSE
561,No,90.50472117960453,852,41.1286432063207,Primary,0.7136134239844978,89.77223339024931,2024-03-16,FALSE
562,No,86.86602099332958,1467,45.028741993010044,General,0.49055443657562137,37.66170076560229,2024-03-10,FALSE
563,Yes,1.3017356162890792,2743,51.18417039047927,Primary,0.31351566105149686,20.06341021042317,2024-07-30,FALSE
564,No,25.318923708982766,2952,46.23105152044445,General,0.9671339276246727,42.65936939045787,2024-05-18,FALSE
565,Yes,96.65080972481519,1651,58.70415817480534,Primary,0.5607524639926851,54.313256964087486,2024-03-06,FALSE
566,Undecided,1.2048716191202402,1720,47.997033121064305,Primary,0.7087966552935541,73.60020542982966,2024-04-22,FALSE
567,Undecided,80.41205944027752,1097,46.894491808488965,Special,0.45308778272010386,41.8595970608294,2024-02-21,FALSE
568,Yes,4.669421841390431,1621,54.57850466482341,General,0.30585633171722293,13.504998153075576,2024-01-22,FALSE
569,Undecided,42.491594166494906,1457,45.47904877923429,General,0.634504638845101,87.68629401456565,2024-07-24,FALSE
570,No,84.69426115043461,2876,52.647920423187315,Special,0.8468569675460458,83.23983126319945,2024-09-25,FALSE
571,No,46.92830506246537,2913,55.56542505975813,Primary,0.24238059087656438,34.102992177940905,2024-04-01,FALSE
572,Yes,28.450855729170144,687,41.04001090396196,General,0.9514199604745954,8.6888826219365,2024-02-19,FALSE
573,Undecided,57.886770041659474,2938,58.880125395953655,Primary,0.2015619685407728,1.3926524436101317,2024-08-13,FALSE
574,No,6.054795300588012,1930,49.25908852368593,Special,0.666018562624231,65.48366066999733,2024-07-08,FALSE
575,Yes,94.90098361857235,1853,41.824489422142506,Primary,0.25289771310053766,57.717930525541306,2024-03-23,FALSE
576,Undecided,90.91916319448501,1608,42.87432448938489,Primary,0.701201083837077,35.6291308067739,2024-02-21,FALSE
577,Yes,61.99778453446925,856,53.07450108230114,Special,0.48192281601950526,81.58994026016444,2024-08-28,FALSE
578,Yes,81.49590084794909,2827,56.59693835768849,General,0.6761120592709631,49.1080726031214,2024-06-07,FALSE
579,No,72.49212071765214,2742,54.50480317231268,General,0.06399900745600462,24.65528347529471,2024-10-07,FALSE
580,Yes,55.8249527355656,2502,57.57148537784815,Special,0.18956967839039862,70.35418509040028,2024-09-20,FALSE
581,Yes,13.488042703829706,2639,48.637970495037735,Primary,0.4976461757905781,44.22030046116561,2024-06-07,FALSE
582,Yes,68.36418185848743,2925,48.64097802899778,Primary,0.5103185952175409,15.67009692080319,2024-06-28,FALSE
583,No,89.18889921624213,1188,49.25553010776639,Primary,0.1439210947137326,61.77695943042636,2024-04-08,FALSE
584,Yes,61.45006790757179,2977,49.30291617754847,Primary,0.1281131231226027,75.69777141325176,2024-06-07,FALSE
585,Yes,58.65937795024365,1715,46.06292222160846,Primary,0.36696559679694474,90.65684371162206,2024-02-18,FALSE
586,Undecided,50.76391363982111,916,48.31206797622144,General,0.5679313044529408,56.73998624552041,2024-04-29,FALSE
587,Yes,55.93750881962478,2289,44.846145012415946,Special,0.05681538814678788,9.21748923137784,2024-08-23,FALSE
588,Undecided,20.279611903242767,1613,54.63138718623668,Special,0.7794693359173834,72.93820034246892,2024-09-12,FALSE
589,Yes,12.96182801015675,1390,52.97104119788855,Primary,0.35361496452242136,44.64204218238592,2024-09-15,FALSE
590,No,10.604408965446055,2121,47.124498444609344,Special,0.08435938903130591,13.113814848475158,2024-01-15,FALSE
591,No,97.05545718315989,1793,48.54873220901936,Primary,0.2701558934058994,0.6755080772563815,2024-10-07,FALSE
592,Yes,89.74378928542137,1524,42.986227883957326,Primary,0.5031594776082784,52.76746558956802,2024-02-03,TRUE
593,Undecided,59.77109477389604,2653,50.25518082547933,Special,0.9486953599844128,10.595665848813951,2024-07-04,FALSE
594,Yes,11.303936876356602,2429,50.24557756725699,Special,0.6558886130806059,84.73286381922662,2024-10-24,FALSE
595,No,71.0099789313972,2315,47.68846383318305,General,0.4104700586758554,63.62790528219193,2024-05-13,TRUE
596,Undecided,8.774485951289535,1289,43.961832909844816,Special,0.4182465181220323,33.444744744338095,2024-09-12,FALSE
597,Yes,32.25469153840095,1257,40.48593649175018,Primary,0.1321945060044527,42.14016788173467,2024-01-11,FALSE
598,Yes,92.74020048324019,1277,50.104904202744365,Primary,0.35304848523810506,88.12912297435105,2024-07-01,TRUE
599,Yes,1.4155304990708828,1642,50.69010206498206,Primary,0.40063612279482186,55.2375802770257,2024-10-05,FALSE
600,Undecided,56.079776491969824,1044,59.04061155859381,Primary,0.2969464610796422,54.21655457466841,2024-02-27,FALSE
601,Undecided,3.6931543378159404,2311,49.36767541337758,Primary,0.03198799421079457,51.86438451055437,2024-04-16,FALSE
602,Undecided,67.75176376104355,2208,42.973241209983826,Primary,0.3108460111543536,64.65200050733984,2024-07-31,FALSE
603,Undecided,49.91061070468277,1557,46.75970428623259,General,0.7185882078483701,43.689869809895754,2024-02-26,FALSE
604,Undecided,85.6005597859621,607,41.70744463801384,Special,0.2478287541307509,43.365022679790854,2024-06-12,FALSE
605,Undecided,4.1527657536789775,850,57.652487764135,Primary,0.8063028985634446,67.31982820201665,2024-08-10,FALSE
606,Undecided,73.64856600761414,805,43.46152069512755,Special,0.9956165831536055,71.03606560267508,2024-01-19,TRUE
607,Undecided,99.91710879839957,2041,44.34595127124339,Special,0.5978930837009102,86.18167608510703,2024-03-01,FALSE
608,Undecided,30.476279160939157,857,42.897482085973024,General,0.8065061680972576,68.21978955995291,2024-02-17,FALSE
609,Undecided,80.1344106439501,2364,49.04688092879951,General,0.3555028270930052,78.45652166288346,2024-10-29,FALSE
610,Yes,77.17266259714961,773,53.01678483374417,General,0.43232649634592235,67.66598089598119,2024-05-15,FALSE
611,No,29.978712205775082,1601,45.36119588185102,Special,0.17434061272069812,75.54708246607333,2024-10-28,FALSE
612,No,56.84534648898989,2042,41.627899492159486,Special,0.8734542683232576,29.598206258378923,2024-06-13,TRUE
613,Yes,72.96861747745425,2341,54.28275327663869,Special,0.3801026863511652,71.99091757647693,2024-05-22,FALSE
614,Undecided,88.68890008889139,2334,49.70206206198782,General,0.5027077754493803,5.501984362490475,2024-07-12,FALSE
615,Undecided,39.666292699985206,2099,48.49577987100929,General,0.99268589890562,18.464773264713585,2024-06-30,FALSE
616,No,73.26123942621052,698,47.33550291042775,General,0.937421549577266,57.80499617103487,2024-03-21,FALSE
617,Yes,25.262099667452276,2040,55.031210645101964,Primary,0.9231573487631977,57.44750595185906,2024-02-06,FALSE
618,No,83.25210968032479,786,56.845187661238015,Special,0.8279146158602089,2.877559931948781,2024-02-10,FALSE
619,Yes,44.286344782449305,1982,44.310075836256146,Special,0.7552878740243614,55.00669113826007,2024-02-04,TRUE
620,No,64.19616241473705,1356,43.24496928136796,General,0.39307590015232563,40.075813489966094,2024-04-11,FALSE
621,No,90.65149973612279,755,50.138708227314055,Primary,0.6047184050548822,14.519630465656519,2024-09-06,FALSE
622,Yes,5.854123807512224,2912,42.43324596900493,Special,0.12267105677165091,23.265445488505065,2024-08-06,FALSE
623,Undecided,56.5739915240556,1546,56.837054966017604,General,0.08582805399782956,5.725754937157035,2024-10-06,FALSE
624,Undecided,77.04349788837135,2692,49.40609619487077,General,0.9135594237595797,74.99126291368157,2024-07-06,FALSE
625,Yes,2.815947006456554,1775,49.20323735103011,Special,0.9755950390826911,73.31576677970588,2024-03-31,FALSE
626,Undecided,59.717025072313845,1966,43.419203255325556,Primary,0.8075272850692272,54.48497629258782,2024-06-08,FALSE
627,No,66.55908229295164,563,41.47964200004935,Special,0.467977856984362,83.51426587905735,2024-09-21,FALSE
628,Yes,47.64720597304404,1906,43.21414984297007,General,0.5715721459127963,69.97450783383101,2024-06-14,FALSE
629,Undecided,13.986735208891332,2834,54.172279299236834,Special,0.4120441726408899,40.59344050474465,2024-06-02,FALSE
630,Yes,82.7047870727256,849,55.34885422792286,Primary,0.5542575523722917,57.17976170126349,2024-01-01,FALSE
631,Yes,30.422028130851686,1655,47.808578638359904,Primary,0.0013983873650431633,77.2009608335793,2024-09-20,FALSE
632,Undecided,3.5348556702956557,1465,49.01005434803665,General,0.012851204257458448,91.64677015505731,2024-05-02,FALSE
633,Yes,54.93676061742008,1602,43.88292520772666,Special,0.3689121196512133,50.046385545283556,2024-08-01,FALSE
634,Yes,88.61116201151162,2069,50.33172293100506,Primary,0.9792407818604261,68.18272967357188,2024-08-09,FALSE
635,Yes,29.61697420105338,1208,58.84288230910897,Special,0.158523412887007,16.780138155445457,2024-05-17,FALSE
636,Yes,46.782403136603534,1880,43.34292783867568,Primary,0.17611533915624022,66.43185075372458,2024-07-19,TRUE
637,Undecided,6.484970753081143,1784,48.94762872252613,Primary,0.7028697286732495,12.925422238186002,2024-10-11,FALSE
638,Undecided,84.36027911957353,2250,48.28526116441935,Special,0.38448666618205607,38.63676358014345,2024-04-18,FALSE
639,Yes,32.446112437173724,2288,59.4681425858289,Special,0.22440450103022158,61.60114896483719,2024-04-30,FALSE
640,No,35.00385482329875,1311,59.54237721860409,Primary,0.20185973891057074,42.636203579604626,2024-04-01,TRUE
641,No,57.82119329087436,1574,50.42120684403926,Special,0.4669455278199166,78.16483674105257,2024-06-15,FALSE
642,Yes,25.724937091581523,1126,48.231980530545115,Special,0.7959374915808439,70.56132510770112,2024-07-03,FALSE
643,Yes,73.52678230963647,975,59.57809638697654,Special,0.4240458132699132,53.19014436099678,2024-03-10,FALSE
644,Yes,87.97111241146922,1165,52.62910554651171,Primary,0.08300468302331865,36.74190810415894,2024-05-16,FALSE
645,Yes,51.94075426552445,1792,45.517192175611854,Special,0.8645112542435527,22.28273714426905,2024-06-16,FALSE
646,No,9.800126194022596,1096,49.73390166647732,General,0.5864223311655223,3.4907201072201133,2024-04-26,FALSE
647,Undecided,57.92787291575223,810,57.62675085105002,Primary,0.7452060806099325,87.07500882446766,2024-05-31,FALSE
648,Yes,47.859424888156354,2718,45.17798312008381,Primary,0.17392210895195603,59.67693792190403,2024-09-11,FALSE
649,No,79.66008351650089,1426,56.50351259857416,General,0.383189236279577,66.06623094994575,2024-08-12,FALSE
650,No,4.5274349162355065,747,59.99568567611277,Special,0.3129435768350959,52.704581152647734,2024-10-26,FALSE
651,Yes,63.5515799280256,2575,46.7216179240495,Special,0.5308005043771118,63.6690036393702,2024-07-14,FALSE
652,Yes,48.62488964572549,911,51.93471115548164,General,0.21608203649520874,33.52609563153237,2024-08-08,FALSE
653,Yes,22.331866924650967,2133,53.82644354831427,Special,0.06585652055218816,46.701750019565225,2024-01-26,FALSE
654,No,16.620676079764962,2940,47.87447756156325,Special,0.5533932077232748,94.50507562141865,2024-04-14,FALSE
655,No,50.36338164936751,1140,41.65960414800793,General,0.3675465090200305,13.997338339686394,2024-04-21,FALSE
656,Yes,1.6407805494964123,691,47.83595319837332,Primary,0.7449785817880183,87.96337889507413,2024-06-18,FALSE
657,Undecided,57.84103940241039,538,45.888067949563265,Special,0.8976287364494056,21.815348882228136,2024-03-20,FALSE
658,Undecided,89.18275409378111,547,41.46485079545528,General,0.8082051773089916,57.4268986703828,2024-01-05,FALSE
659,No,20.963776973076165,2468,49.4590051099658,Special,0.39212072105146945,77.1307231625542,2024-06-30,FALSE
660,No,5.907198786735535,2347,50.8648955821991,Special,0.28299394017085433,54.922901606187224,2024-06-13,FALSE
661,Yes,28.121046628803015,2682,56.30030907690525,General,0.278487486531958,79.17299545370042,2024-09-29,FALSE
662,Undecided,75.58430705685169,1071,52.3883969290182,General,0.6595831159502268,79.91043461952358,2024-02-22,FALSE
663,Undecided,58.28434207942337,1915,55.7988339336589,Special,0.5976160201244056,22.16082203667611,2024-07-22,FALSE
664,Yes,57.59727950207889,2776,50.608865418471396,General,0.7940575112588704,71.26797640230507,2024-02-28,TRUE
665,No,18.559292354620993,784,46.15285499487072,Special,0.8320534604135901,46.07865586876869,2024-05-05,FALSE
666,Yes,99.73496503662318,2389,54.416107567958534,Special,0.12497524917125702,56.89455128740519,2024-01-14,FALSE
667,No,37.237504590302706,2330,50.28980320319533,General,0.13937725336290896,15.273172338493168,2024-03-09,FALSE
668,Yes,33.35795751772821,1931,54.813770949840546,General,0.8893327759578824,10.537983244284987,2024-06-04,FALSE
669,No,80.48820632975549,736,58.050606534816325,Primary,0.6523182315286249,24.25727539230138,2024-09-21,FALSE
670,Yes,69.7837985586375,2382,45.07513995282352,General,0.3520006858743727,70.77836918178946,2024-04-17,FALSE
671,Yes,98.24787077959627,2193,58.253604993224144,General,0.4517423801589757,35.7937024673447,2024-03-02,FALSE
672,No,30.757269426248968,2698,56.54304565861821,Special,0.11074058432132006,36.526983277872205,2024-07-16,FALSE
673,Yes,53.299911064095795,2859,47.81197655946016,General,0.3691274744924158,35.2264323271811,2024-09-20,TRUE
674,No,81.69433907605708,2942,47.014815052971244,Primary,0.8677349998615682,7.72338742390275,2024-08-28,FALSE
675,Yes,68.88308960478753,808,53.30079849343747,Special,0.5297428646590561,1.6932399244979024,2024-05-20,FALSE
676,No,85.03466630354524,1107,58.395992522127926,Primary,0.9576049721799791,97.61156188324094,2024-03-18,FALSE
677,Yes,78.37959742173553,1909,59.85819689929485,General,0.8724769323598593,3.464528312906623,2024-10-28,FALSE
678,Undecided,58.075214363634586,2509,51.779110953211784,General,0.15549475117586553,41.63949307985604,2024-02-20,FALSE
679,No,16.903052106499672,2760,42.82588039059192,General,0.7471455046907067,92.6841301843524,2024-03-13,FALSE
680,Undecided,27.267582062631845,963,44.86725315451622,Primary,0.41221876977942884,43.0479624774307,2024-01-17,FALSE
681,No,53.73700917698443,1082,41.24010645784438,Special,0.4063282140996307,44.371791603043675,2024-10-09,FALSE
682,Undecided,44.92604788392782,2655,58.86691924650222,General,0.11880419054068625,76.11154448240995,2024-07-10,FALSE
683,No,36.59474072046578,2520,40.66189133096486,General,0.8397488899063319,12.87798120174557,2024-10-21,FALSE
684,No,35.41922806762159,1094,47.6832808367908,Primary,0.3022897506598383,43.39249541517347,2024-02-06,FALSE
685,Yes,78.24876236263663,781,50.667227637022734,Primary,0.1213063676841557,12.416734173893929,2024-09-05,FALSE
686,No,78.40958801098168,1623,58.36177572142333,Special,0.044684615917503834,73.02091161254793,2024-02-05,FALSE
687,Yes,97.7589717367664,1702,45.16660297755152,General,0.5882375084329396,91.89986453857273,2024-07-22,FALSE
688,Undecided,33.831770275719464,1393,46.13605811726302,General,0.3082904650364071,55.84326859097928,2024-06-06,FALSE
689,Yes,26.7092393245548,966,40.59518697671592,Special,0.5396362007595599,20.096569042652845,2024-04-23,FALSE
690,Yes,36.957455752417445,2577,49.02159420307726,Primary,0.7472693943418562,76.97547869756818,2024-02-01,FALSE
691,No,41.86882369685918,1694,43.401003195904195,Special,0.2534656983334571,28.38825185317546,2024-04-22,FALSE
692,No,46.121562900952995,2754,42.9863395774737,General,0.7930620505940169,31.93931661080569,2024-04-20,FALSE
693,No,94.74974316544831,1076,56.20635494124144,General,0.18568487535230815,68.7914552167058,2024-01-29,FALSE
694,Undecided,17.75231985375285,980,46.093438803218305,General,0.7427943039219826,13.258370966650546,2024-04-06,FALSE
695,Undecided,85.48077798914164,1123,49.683346739038825,Primary,0.5695600311737508,3.9478222839534283,2024-06-24,FALSE
696,Yes,19.837010884657502,2399,50.04248747602105,Primary,0.9530406957492232,12.067003548145294,2024-03-06,FALSE
697,Undecided,38.949471921660006,2494,47.91415625717491,Special,0.4012580756098032,90.25835341308266,2024-08-02,FALSE
698,No,34.289228660054505,1803,47.14239505119622,General,0.49273352115415037,69.94243308436126,2024-07-05,FALSE
699,Undecided,65.4586723074317,522,43.142296615988016,Primary,0.8348501289729029,80.61185483820736,2024-03-21,FALSE
700,No,70.98987407516688,1617,47.209252272732556,Primary,0.36700257868506014,4.321956657804549,2024-09-18,FALSE
701,Undecided,60.16902709379792,1232,46.12980095203966,General,0.5488407213706523,35.02021555323154,2024-10-14,FALSE
702,Undecided,98.75005062203854,1980,49.203444020822644,Special,0.7618583443108946,3.5645812982693315,2024-05-26,FALSE
703,Undecided,99.53506591264158,960,49.499754081480205,Primary,0.9116222227457911,77.95626611914486,2024-07-20,FALSE
704,Undecided,88.00856028683484,1231,55.744200758636,General,0.794730517314747,4.776204843074083,2024-08-31,FALSE
705,Yes,49.046638049185276,1021,56.298692086711526,General,0.6418566254433244,10.455925413407385,2024-05-24,FALSE
706,Undecided,67.12896395474672,1106,58.26196397654712,Special,0.5058650758583099,52.00877618044615,2024-08-29,FALSE
707,No,81.47134967148304,2207,56.32429883349687,Primary,0.8930817884393036,43.85039017070085,2024-04-14,FALSE
708,No,76.77258111070842,1304,51.341936364769936,Primary,0.45734336017630994,87.8887704340741,2024-09-28,FALSE
709,Yes,54.70472218003124,751,59.032656848430634,Special,0.39065231662243605,7.36176329664886,2024-03-29,TRUE
710,No,91.05105912312865,2857,52.47052552178502,Special,0.32665498764254153,23.933383240364492,2024-01-26,FALSE
711,Undecided,49.98845239169896,2101,52.84847133792937,Special,0.7652574751991779,54.665870452299714,2024-01-03,FALSE
712,No,79.53133480623364,1537,58.05151090491563,Primary,0.9142988573294133,15.408479142934084,2024-09-04,FALSE
713,Undecided,2.0882166689261794,2888,42.28539906907827,Special,0.06978152389638126,20.40790186729282,2024-01-17,FALSE
714,No,77.24270378239453,869,44.072672594338655,Special,0.8185126360040158,3.2220138236880302,2024-04-30,FALSE
715,Undecided,64.44547274149954,1101,50.56482661049813,Special,0.27803257410414517,44.40376181155443,2024-05-26,FALSE
716,No,51.92616127897054,755,42.94788877479732,Special,0.8450719220563769,11.372008477337658,2024-08-16,FALSE
717,No,32.14252640027553,2571,59.499943549744785,Special,0.15185612929053605,88.62690888345242,2024-06-27,FALSE
718,No,73.63550534937531,2893,59.81011618860066,General,0.06778852757997811,4.8865922493860126,2024-09-03,FALSE
719,No,34.35464780777693,548,59.35406517703086,Primary,0.638306385371834,28.27646159566939,2024-05-26,TRUE
720,Undecided,47.3649620776996,1531,49.88090909086168,General,0.6686975941993296,43.00095573998988,2024-10-27,FALSE
721,Undecided,29.38872028607875,870,45.93796089757234,Primary,0.4512424529530108,15.19136456772685,2024-08-09,TRUE
722,Yes,53.619297477416694,1179,46.380727221257985,General,0.4135489275213331,25.597907742485404,2024-01-15,FALSE
723,No,69.7185393422842,1276,42.56229996215552,Primary,0.5158752044662833,69.94378329254687,2024-03-13,FALSE
724,Yes,18.85235148947686,2108,54.502895581535995,Primary,0.5610168206039816,69.85988882370293,2024-04-01,FALSE
725,Undecided,17.62168037239462,1042,50.61268208082765,Special,0.3810147598851472,33.65855882875621,2024-01-09,FALSE
726,Undecided,99.2657802766189,544,50.847270213998854,Special,0.28194732940755785,49.667477258481085,2024-10-14,TRUE
727,No,58.389096381142735,2076,56.12568904645741,General,0.7845199333969504,2.8057976625859737,2024-03-17,FALSE
728,Yes,0.6805345881730318,537,52.42625024635345,General,0.9189105813857168,91.2530711852014,2024-08-13,FALSE
729,No,27.35488978214562,1015,59.28410299587995,Special,0.12176905060186982,95.12655313592404,2024-01-29,FALSE
730,Undecided,34.3604537891224,1065,51.01507756859064,Special,0.86600928963162,73.52975266985595,2024-03-16,FALSE
731,No,69.14379198569804,2341,40.64503491856158,General,0.26662119012326,84.49264508672059,2024-07-05,FALSE
732,Yes,76.1844411958009,511,57.8240067884326,Primary,0.28709695721045136,16.681968397460878,2024-09-06,FALSE
733,Yes,34.55147133208811,2058,57.14722620788962,Special,0.9419248644262552,21.913269069045782,2024-06-12,FALSE
734,Yes,80.95837442670017,1119,54.07852418720722,Primary,0.1835159440524876,56.91887044813484,2024-07-29,TRUE
735,No,9.954133303835988,1352,55.91986649669707,Special,0.9308305804152042,36.50109919253737,2024-02-27,FALSE
736,Yes,87.61122778523713,1531,48.216493274085224,General,0.7319867955520749,47.02711529098451,2024-01-05,FALSE
737,Undecided,81.21749937999994,2070,46.72412226907909,Special,0.29287647269666195,95.98820642568171,2024-03-18,FALSE
738,Yes,59.23436328303069,1763,55.32421646639705,General,0.20223511499352753,0.9841596940532327,2024-06-13,TRUE
